Value,Housing,Area,Area Code,Year,Quarter
180059.51381218794,First time buyers,East of England,E12000006,2013.0,Q1
293808771738303,Former owner occupiers,East of England,E12000006,2013.0,Q1
275436.716058857,New dwellings,East of England,E12000006,2013.0,Q2
249707.3306085267,Other dwellings,East of England,E12000006,2013.0,Q2
252180.61858487324,All dwellings,East of England,E12000006,2013.0,Q2
1829534976583866,First time buyers,East of England,E12000006,2013.0,Q2
294507.178714891,Former owner occupiers,East of England,E12000006,2013.0,Q2
281186.83763333334,New dwellings,East of England,E12000006,2013.0,Q3
262597.6946475441,Other dwellings,East of England,E12000006,2013.0,Q3
262681.32581161545,All dwellings,East of England,E12000006,2013.0,Q3
1905791433042367,First time buyers,East of England,E12000006,2013.0,Q3
